soil_quality,seed_variety,fertilizer_amount_kg_per_hectare,sunny_days,rainfall_mm,irrigation_schedule,yield_kg_per_hectare,soil_ph,farm_size_hectares,pest_management_score,harvest_delay_days
94.303234,1,258.089867,86.241072,626.442829,6,768.467566,5.585141,245.835343,88.978825,11.008794
78.805215,1,153.038228,87.734448,537.231757,3,670.475027,6.454272,186.584964,50.700179,12.622846
88.800246,1,282.832475,99.542110,421.222977,2,755.322791,6.291514,113.668713,82.622160,10.351217
92.672467,1,54.620581,123.843185,561.980610,8,881.193757,6.551856,109.501026,42.922833,2.100965
88.159697,1,275.851291,100.731727,434.620793,6,1028.734737,7.196683,239.700300,40.118798,6.819371
50.623802,1,71.984452,100.110429,336.495699,3,671.521706,5.891164,94.294494,51.566268,11.534231
65.064459,0,226.974862,100.849813,556.660561,5,592.038499,6.603605,87.068785,65.537680,6.979467
91.515184,0,61.802053,114.427920,505.232884,3,291.508889,6.668995,214.598433,53.236876,9.313036
93.295167,1,223.502874,101.249913,438.794049,8,1102.033643,7.664943,134.794044,69.192836,12.614610
55.627084,1,152.000018,75.417617,535.431640,12,1061.211829,6.589151,93.212325,54.744315,11.423855
57.013392,1,128.332979,91.477513,444.015927,4,671.842687,6.933844,93.994723,57.397502,7.081473
75.921615,1,52.963709,101.019998,496.747855,7,819.071374,5.824667,164.921531,96.472259,12.410981
78.089522,0,50.442678,101.951866,700.042791,3,174.302261,7.536575,227.645674,94.588605,9.648030
79.105767,1,296.103452,94.005998,492.301439,3,854.113065,7.738405,194.632618,62.549803,4.120289
56.374944,1,81.680551,99.357147,730.414531,7,726.544981,7.682342,240.897478,80.718195,13.633545
59.175223,1,284.880073,98.159202,696.505084,4,669.132540,6.796448,61.265418,95.984101,10.004554
59.223405,0,98.799072,106.213788,317.715376,6,636.967656,7.525493,84.076195,96.443156,9.133378
81.193395,1,161.688951,98.740068,645.440606,7,848.181752,7.761730,218.303894,61.434880,10.057887
83.439127,0,285.501910,100.559638,678.050345,7,613.224631,6.900979,17.639610,54.430792,10.174341
74.485904,1,272.919262,98.494263,515.862163,1,594.732550,7.586302,198.427394,88.435603,3.822238
97.044835,0,207.407196,103.360663,396.932292,8,729.473416,7.189156,69.809331,43.418306,13.362840
87.351982,1,288.652038,98.912619,413.814471,10,1282.338952,6.048151,128.548142,71.690412,12.653699
60.993039,1,241.932126,120.865449,470.147355,5,878.026146,5.824120,34.651085,46.829753,6.306535
69.313868,1,229.863510,119.794062,406.467076,3,805.106601,6.506505,78.260626,91.334218,5.906150
81.820272,1,101.134892,94.258374,549.526043,4,663.280991,6.537279,67.577695,48.551484,8.222442
89.866221,1,184.672351,120.509891,689.633675,6,796.736540,7.380886,182.586148,98.598605,7.156679
50.250774,1,79.246950,96.573409,477.872810,4,647.593526,6.220933,98.352967,69.882560,12.749141
95.055746,1,55.091957,104.008089,555.288372,6,865.154482,5.516926,14.395205,97.401131,3.362332
80.576709,1,102.866365,113.374848,370.707780,3,808.737128,6.098008,92.702918,61.137282,10.236551
72.044742,1,233.461363,94.059734,432.799966,6,849.936772,6.190744,58.018866,55.195444,5.568641
72.132839,0,234.077082,100.741775,509.341164,2,409.725692,7.014245,174.381660,89.975231,8.691663
57.970723,1,204.696033,111.051650,501.779855,5,795.153713,6.883161,105.699990,67.949607,8.774714
65.385282,1,83.211006,97.791706,442.170031,5,644.865666,5.711261,138.415649,51.810083,7.291986
63.641095,1,238.256258,94.705610,426.923251,5,836.018580,6.774419,235.756313,97.885658,13.853742
63.996284,0,178.419473,95.762937,513.630460,6,576.050100,7.226692,15.392792,81.267761,10.384308
56.727454,0,189.182610,80.510111,593.840886,3,301.510766,7.085840,117.161879,49.592380,7.325502
98.161908,0,176.553082,86.056254,613.606252,6,529.698980,7.601607,202.125003,52.268447,8.524384
63.516395,1,188.608564,92.445653,393.618771,2,745.420720,6.570420,111.127159,84.007705,9.170966
50.957586,0,212.514936,96.997896,331.466208,4,495.035839,6.871888,236.562908,41.501932,3.568798
72.576098,0,198.889340,105.488666,630.703373,1,221.724001,5.548976,146.398475,46.938436,8.374961
71.538884,1,288.681300,101.640579,560.851225,6,964.237038,6.824626,162.224442,67.355017,3.775875
51.585287,1,50.437248,99.915745,687.034026,1,427.850740,6.622700,195.209261,40.302883,13.103587
80.938340,1,138.902083,96.234403,588.571409,5,748.791381,6.002565,167.681940,48.474777,9.222904
74.220934,0,259.407176,111.593964,463.937928,3,545.403557,6.946438,116.389079,50.226210,7.773616
72.936144,1,147.597658,83.812337,543.131001,8,871.366409,7.149142,45.613618,53.666319,10.292612
68.468695,1,249.992925,99.780409,315.650267,3,774.988177,5.650375,134.724293,98.342262,1.987536
79.646757,1,116.838413,98.236307,508.377415,6,849.747826,6.111972,94.104499,44.026794,7.855892
97.212088,0,113.584381,104.904717,377.271318,10,787.297627,7.406364,248.263681,64.727334,13.192873
99.594516,1,214.369420,98.566869,625.151326,4,859.259101,5.770424,92.053886,70.273029,4.673203
82.942746,1,135.078565,103.850116,472.241085,3,668.604600,6.170648,219.315278,53.740314,8.453366
77.203557,1,64.451459,109.235664,276.595934,7,984.914675,5.694200,98.324296,87.828533,2.159177
92.907189,1,152.663790,105.935359,358.934416,9,1147.503304,7.499509,73.114311,48.999083,8.041061
59.132709,1,275.354014,96.906885,535.130286,11,1151.959955,6.558757,175.658002,67.346176,0.987998
57.224113,1,235.823298,80.832343,509.680913,3,677.948008,7.126052,217.003461,53.143348,8.593769
73.854720,1,284.076813,90.588788,402.614785,7,1020.819147,5.729139,141.077334,97.665282,1.652522
54.033693,1,171.550907,117.069422,522.950120,8,972.339734,6.869861,18.120654,64.419699,0.064513
77.007978,1,104.755452,98.623622,478.435749,6,694.045561,5.552721,246.229834,45.194630,5.026553
53.366699,1,182.248669,99.874446,645.446828,9,915.117662,6.589684,109.671257,80.567060,6.254095
79.198564,1,277.944654,103.538494,472.512203,6,863.884164,6.601743,193.690916,97.865789,10.600827
72.682714,1,73.552773,112.712229,595.959494,4,583.100632,6.432804,73.325277,54.546442,10.929617
88.529037,0,222.968716,94.963736,592.506497,5,546.851085,6.621535,215.317695,63.033995,11.015946
81.941209,1,246.886456,114.766799,399.168060,7,1027.684534,7.024844,78.964195,58.409191,3.517089
69.117003,1,207.173961,100.176953,519.600701,7,947.422832,6.840496,229.618664,97.482691,10.658525
86.977540,1,284.836459,103.113835,249.058442,8,1120.671522,5.829957,100.427434,71.701524,13.720402
79.665871,0,216.196257,104.901863,481.913982,6,575.399225,5.549511,112.769006,80.623046,0.085668
88.070556,0,189.841012,86.488532,624.872764,6,485.837529,6.500407,196.431764,74.004849,9.369235
69.690265,1,107.850277,97.977115,568.303225,4,672.024731,5.916040,29.229430,89.290913,1.265606
97.378929,1,166.357922,97.245434,536.768970,9,981.523700,6.401938,69.211580,70.738633,7.333793
78.420952,1,69.308134,98.347572,166.423658,3,776.619208,6.408358,162.850605,89.694981,10.254241
99.109832,1,152.803241,100.857538,443.641251,8,998.857053,7.511919,26.375416,91.321023,4.144459
94.877138,1,156.417164,106.731067,536.948559,3,606.796733,5.766208,106.444440,77.058230,0.120220
54.172717,0,273.726293,94.415670,345.593285,8,723.130060,7.709400,61.007044,53.894289,7.073701
89.751752,1,63.774400,105.598649,480.644847,4,768.417443,6.356178,8.818049,82.670311,10.909415
60.634120,1,150.727117,117.863705,552.642910,3,688.686950,6.459271,125.124199,64.959225,3.234516
94.672289,1,266.074926,103.220745,421.202014,6,978.812923,5.761542,38.162102,74.272473,6.994692
55.995178,1,250.204593,111.387294,673.447443,4,751.085844,5.935640,182.013130,67.022811,11.282362
98.712811,1,140.846723,85.981676,486.289852,6,878.997567,6.800934,155.171975,91.912960,9.336390
56.305099,1,130.868590,100.013367,408.014678,5,692.983694,7.471776,33.978540,72.317344,11.062793
78.831172,1,136.989607,100.689388,485.438867,5,751.051742,5.918597,6.635034,62.226117,10.306287
66.165184,1,108.435017,101.585831,408.365768,4,672.025027,6.135490,24.288619,53.380005,10.875419
93.691609,0,263.560660,93.047278,425.014446,5,680.898348,6.404971,61.856075,81.365938,8.149370
65.635443,1,187.642905,100.850722,412.548981,8,981.914902,7.341496,36.592346,49.023277,9.846762
54.481507,1,190.566177,83.813368,429.570103,4,743.369293,5.643488,49.052748,61.464791,6.162487
57.377969,1,52.417313,98.846349,174.962028,4,758.002880,5.977935,213.585842,77.149317,0.107550
67.518356,0,222.190633,100.425534,592.813484,13,879.692945,5.888928,78.972702,41.445631,11.453820
63.925515,1,206.446066,118.541604,420.861653,9,1176.579753,6.315111,240.720196,93.881666,12.871820
79.732384,0,144.473857,96.320786,386.147512,2,417.184286,6.941302,55.694331,45.268552,9.445552
94.282263,1,182.036132,92.826477,576.280301,8,959.538681,7.790827,63.797328,95.151866,0.334973
95.714252,1,198.666741,97.482839,634.781134,6,832.951365,5.611742,211.591606,93.478059,7.643045
76.376778,0,134.878636,105.220876,303.799273,3,567.273715,5.689432,68.254235,96.104769,13.501017
54.150835,0,114.859891,109.659941,417.327341,5,477.934734,6.375751,37.711793,55.565389,10.707602
77.739507,1,157.834123,117.454173,401.900817,7,1067.605759,7.028956,155.876112,50.459942,11.845967
89.684885,0,249.242639,98.665913,567.144704,4,542.998531,6.763873,221.004454,44.364890,9.735260
66.634186,0,197.937112,95.335365,373.779266,2,410.063336,7.455393,11.529643,87.092869,13.765183
78.462073,1,193.920210,88.280272,477.948390,3,661.778706,5.715570,12.884664,68.097225,9.254601
89.125833,0,99.986308,104.737685,617.093627,7,554.758615,5.597226,13.920223,55.964631,3.856862
79.565440,0,167.198083,75.586787,400.999160,6,597.510161,7.354820,87.056158,61.958087,5.574471
81.414985,1,284.894111,105.603983,388.740457,5,932.210829,6.661292,101.801591,56.763615,4.810174
55.697260,1,272.091428,108.038992,398.547377,6,980.569285,7.792135,120.999099,95.511985,7.409520
88.856932,0,177.732441,112.531111,544.003878,4,506.019463,5.771912,88.314012,70.377040,6.881479
50.852036,0,199.630344,94.774991,412.155086,6,585.852464,5.741187,32.238739,88.819950,12.950050
88.753013,1,149.949330,101.485627,501.761696,4,752.366304,5.568135,120.019802,60.484593,7.538365
97.593724,1,120.113057,93.146564,445.773691,7,837.016831,6.483035,227.458276,71.612451,9.027682
68.218423,1,156.905732,91.688043,617.741018,8,839.268283,5.784774,215.103216,96.133728,8.572796
69.924635,1,51.112768,102.042526,519.306943,5,613.811987,5.578817,183.962032,97.077132,5.465585
56.886242,0,157.198524,107.876216,445.421060,7,518.367111,7.330528,218.398763,89.732164,4.895132
97.771989,1,126.530585,99.306096,504.346690,4,797.454983,5.999779,80.531741,87.058510,9.384770
70.550259,1,121.640790,100.764187,462.569713,7,915.837973,6.443820,88.240663,58.160476,13.322601
69.658308,1,193.343811,87.613195,452.983868,5,815.092806,5.888171,40.340748,76.949672,1.992201
86.773573,1,262.618578,117.083442,561.197409,7,1038.122450,6.742508,211.737295,70.319728,4.030420
65.273649,0,123.834252,117.508301,506.765734,6,531.423006,5.758050,27.518818,97.294624,10.897357
68.595937,1,263.175780,116.038487,606.038786,4,763.689573,7.729046,171.575406,59.962625,5.599573
77.516452,1,137.187848,92.556212,250.662025,9,1175.471165,7.669344,18.721101,99.422008,4.760712
84.186860,0,191.981241,120.430958,587.653656,2,392.189493,6.609983,58.519706,75.063503,3.198163
58.718495,1,263.103290,99.132061,660.437192,7,908.421169,6.700507,117.369491,85.360979,10.748292
50.406486,1,289.420907,111.797076,430.908715,4,818.146698,7.542429,24.381373,54.828621,6.000703
98.896659,1,75.331457,105.693859,416.431892,6,842.684286,6.131239,27.772021,63.954613,7.398380
56.457820,1,253.864500,83.990300,422.940298,5,843.402416,5.926897,90.154826,55.845520,9.417687
93.272934,1,267.422605,102.105589,601.461350,9,1156.599195,5.862030,235.370408,54.244165,9.866279
64.078028,1,224.001477,93.096915,477.056745,0,594.605972,7.508829,101.876897,82.754179,8.502868
50.904689,1,69.830331,103.174902,560.020503,5,678.097363,6.328310,18.304279,73.107330,0.621367
62.419048,0,130.585802,100.091023,602.796769,5,396.591224,7.183881,50.424134,45.026593,3.777169
68.694543,1,77.865480,92.708843,247.930367,5,774.645877,5.816114,218.765942,97.173570,3.974731
77.342957,1,114.560572,94.536986,377.122790,4,743.630662,6.537798,19.416022,67.432704,13.538325
56.355090,1,181.423413,103.947443,331.205094,5,774.979255,5.708061,205.307552,60.050701,4.028706
59.436611,0,231.131331,87.448640,464.765423,4,478.207742,6.510043,21.786659,64.599355,0.965593
89.080655,1,69.855639,110.353971,373.682404,6,863.534058,6.393978,153.804999,69.976535,8.021588
90.761977,1,192.148277,100.515464,467.627687,2,714.769013,6.246735,73.551554,75.962194,0.239054
61.050025,1,98.955639,85.615385,505.666431,2,604.519656,5.843166,51.042460,42.170352,6.816538
99.803564,1,140.132128,104.276761,479.760403,2,669.313940,6.703801,152.752103,86.257288,1.086508
84.434171,1,116.016501,109.105246,565.561805,7,838.618883,7.687823,137.477734,90.009510,11.901646
89.986506,0,127.652799,108.102005,510.868776,4,506.522233,7.114353,173.103077,84.585855,1.598841
95.872242,0,198.064508,106.456711,510.549871,4,567.107058,6.003916,157.690825,93.830275,4.993610
66.826293,1,66.632128,102.282759,649.943887,5,657.581294,5.931008,59.698200,85.725869,4.200263
87.446492,1,222.910814,93.269479,690.358908,8,834.070023,6.882770,91.003704,59.980364,5.701472
65.001594,1,86.134080,110.115360,741.289329,8,736.417108,7.162717,24.164478,49.534391,2.741468
65.048517,1,86.865508,94.511508,577.255105,5,656.613242,7.657950,98.773287,44.596054,6.632236
74.015958,1,268.337705,94.274665,375.952670,6,980.122950,5.545943,44.364119,58.855040,10.594474
56.295602,1,121.078993,99.379814,422.978678,8,973.585502,6.288018,239.005838,71.293642,3.236742
78.523669,0,199.859758,107.638398,498.299071,2,302.496562,6.725743,181.772498,74.152003,13.172477
85.438520,0,260.770868,88.482010,322.733264,5,604.849461,6.022125,91.013012,95.102148,5.854860
90.514538,1,249.841906,88.142547,566.224538,7,971.245468,6.723382,108.656712,71.944449,9.187371
98.302234,1,227.028759,109.501425,473.286611,8,1042.215663,6.742662,163.655941,73.104501,10.586499
62.026694,1,104.771638,104.897463,407.270566,4,746.479421,7.421242,161.022014,41.779337,2.182456
97.156471,1,85.102017,104.028065,481.882378,3,709.662278,6.481040,91.454215,87.589503,6.219259
63.977168,0,69.997511,88.951721,470.057125,8,574.577762,6.087988,188.206977,66.122653,1.354355
96.471266,1,78.476092,119.886725,682.724366,6,816.562377,5.993702,125.784864,85.056544,6.205597
99.734319,1,114.441214,104.662610,441.557814,6,979.348319,6.272664,127.968894,61.688994,11.340143
89.125500,1,206.179356,89.139945,507.142916,5,880.621585,5.762593,102.138167,71.895003,6.453735
91.140887,1,79.522016,107.355027,516.790503,4,664.066849,7.780383,115.068549,56.184396,3.811577
65.814598,1,275.033548,127.143337,613.304264,4,800.825460,7.354908,188.236602,50.605604,4.671321
92.694030,0,290.209014,103.065708,516.782496,2,395.497294,6.630830,201.431903,95.816539,2.635009
90.012560,0,74.014061,99.920890,595.239095,3,268.128914,7.047711,220.953315,93.215274,11.083692
89.996441,1,94.200685,90.806733,478.461149,3,751.563242,6.625422,124.110861,86.031901,3.168622
99.878565,0,217.904878,97.541057,519.101825,7,671.682958,6.256304,109.323405,89.983153,8.631653
65.077698,1,89.723401,91.718288,561.492575,6,695.225204,6.587660,72.785418,76.466688,12.909256
87.765470,0,84.028237,86.005932,369.762827,8,593.293992,6.094806,206.801274,58.740610,7.076369
69.592450,1,278.157167,114.138191,587.508318,2,716.298269,6.531958,70.679947,40.955015,10.455083
84.573317,1,256.778102,93.098478,500.641228,3,814.091735,6.863072,147.784249,80.556688,0.108290
78.530599,1,240.426143,95.090074,546.824828,6,870.015041,7.329114,146.504765,66.650503,2.434547
55.438403,1,298.530355,113.652335,697.034408,6,851.842347,6.150064,122.531636,84.072409,10.779328
83.907795,0,61.668648,96.206673,452.189254,9,653.670760,6.360939,77.863548,84.051919,7.668522
99.232937,1,201.709444,113.145704,683.048544,6,749.281256,5.658433,224.117221,52.437441,2.909498
85.885744,1,259.653395,97.592138,583.110422,2,685.098406,7.665789,34.114852,57.734938,8.240095
88.564461,0,280.819815,95.928184,602.070867,3,509.712277,6.935089,216.548201,65.474623,2.733545
78.502344,1,237.914414,99.243874,624.103167,3,645.024480,6.652292,32.515320,50.353882,6.596251
64.324317,1,188.093070,92.012279,598.910842,8,947.793267,6.237603,28.893058,44.615693,7.900224
73.978829,1,241.540645,93.739889,499.623511,6,879.020707,6.976092,170.407470,98.931709,3.163479
67.745891,1,284.950595,101.633428,462.862372,5,1001.639986,6.420868,5.491614,57.484354,10.959371
81.699083,1,284.087503,101.778424,402.842803,0,716.711919,7.775267,202.982371,50.149569,12.987161
85.437281,1,277.675654,97.810179,433.662764,6,948.359376,7.355891,246.511222,91.594333,9.910791
60.689985,1,52.527244,96.824954,680.322873,5,571.838872,6.855185,249.557251,54.015308,0.051582
64.631595,0,188.224021,101.166222,508.951717,4,509.564594,6.626251,80.007845,92.612067,3.439739
80.484323,1,107.749789,96.459855,533.954270,3,709.217606,5.904349,186.507801,67.115450,5.904801
86.839632,1,193.092641,94.740865,449.194116,5,789.181956,5.702307,184.399331,52.784274,5.809363
61.812284,1,99.914077,103.769922,522.105287,12,1077.814114,7.622941,229.401678,97.543814,0.533714
87.098030,1,266.218760,106.824163,531.212428,6,1035.849367,5.514567,37.337916,45.822220,13.790590
50.392636,1,65.761713,100.727083,382.234483,6,708.497210,7.060812,121.241293,70.414678,6.394809
76.297690,0,191.736010,104.037210,534.483763,5,518.146787,6.320090,185.380019,48.609358,3.977970
58.928998,1,187.709175,105.957743,324.388479,6,914.028814,5.858655,191.834709,99.223790,10.054926
57.820257,0,219.732656,104.328988,450.018129,6,662.630433,5.974437,19.316125,53.557368,7.360737
96.556376,1,103.008629,102.026942,499.496271,6,920.921745,5.600502,227.368436,56.431489,10.288308
50.590682,1,138.560327,111.498578,615.460256,3,583.507998,6.838680,65.500139,84.276347,5.296466
57.766141,1,218.446952,111.066593,478.610518,3,784.857140,7.386598,155.517341,59.492384,0.882517
88.606866,1,177.494717,104.675155,638.378915,5,725.665947,5.791951,192.228669,81.570134,5.457637
