fuel_type,station_name,street_address,city,state,zip,phone_number,status_code,expected_date,station_group,ev_lvl_1,ev_lvl_2,ev_dc_fast_count,ev_other,ev_network_type,latitude,longitude,last_confirmed,id,updated_at,access_code,restricted,ev_workplace
ELEC,NBK Bremerton / N68436-B850A,1402 Farragut Ave,Bremerton,WA,98314,,E,,Private - Government only,,4,,,Non-Networked,47.5501,-122.6401,12/12/2025,77671,2025-12-12 22:54:41 UTC,private,,TRUE
ELEC,NBK Bremerton / N68436-B850,1401 Farragut Ave,Bremerton,WA,98314,,E,,Private - Government only,6,,,,Non-Networked,47.5501,-122.6401,12/12/2025,77674,2025-12-12 22:54:41 UTC,private,,TRUE
ELEC,Washington State University - Pullman Plant Materials Center,Johnson Hall 113,Pullman,WA,99164,,E,,Private - Government only,,1,,,Non-Networked,46.731746,-117.157928,12/12/2025,77678,2025-12-12 22:54:41 UTC,private,,TRUE
ELEC,TwispWorks,503 S Glover St,Twisp,WA,98856,509-997-3300,E,,Public,,1,,,Non-Networked,48.362102,-120.121376,1/9/2024,77771,2024-01-31 22:07:01 UTC,public,FALSE,FALSE
ELEC,Wellspring Spa at Mount Rainier,54922 Kernahan Rd E,Ashford,WA,98304,,E,,Private,4,,,,Non-Networked,46.759919,-121.981984,8/12/2025,77990,2025-08-12 16:52:28 UTC,private,,FALSE
ELEC,PUBLIC CHARGING ANGLE LAKE #2,2702 S 200th St,SeaTac,WA,98188,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.423319,-122.298723,2/1/2026,78570,2026-02-01 01:11:29 UTC,public,FALSE,FALSE
ELEC,PUBLIC CHARGING ANGLE LAKE #4,2702 S 200th St,SeaTac,WA,98198,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.42327,-122.298719,2/1/2026,78571,2026-02-01 01:11:29 UTC,public,FALSE,FALSE
ELEC,Town of Concrete - Park and Ride,7503 N Superior,Concrete,WA,98237,360-853-8401,E,,Public,,2,,,Non-Networked,48.537035,-121.758653,8/12/2025,78783,2025-08-12 16:52:28 UTC,public,FALSE,FALSE
ELEC,DUAL EV SOUTH 1,2616 NE 46th St,Seattle,WA,98105,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.661471,-122.299298,2/1/2026,79670,2026-02-01 01:18:52 UTC,public,FALSE,FALSE
ELEC,KING COUNTY DES KSC STATION #5,253-295 S Jackson St,Seattle,WA,98104,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.599,-122.330804,2/1/2026,79748,2026-02-01 01:16:54 UTC,public,FALSE,FALSE
ELEC,RSS-1 RSS #1,485 Rainier Blvd N,Issaquah,WA,98027,888-758-4389,T,1/13/2026,TEMPORARILY UNAVAILABLE (Public),,2,,,ChargePoint Network,47.534915,-122.037552,2/1/2026,79902,2026-02-01 01:17:30 UTC,public,FALSE,FALSE
ELEC,BELLINGHAM CITY COMMERCIAL ST 2,1300 Commercial St,Bellingham,WA,98225,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.750857,-122.479518,2/1/2026,80022,2026-02-01 01:14:21 UTC,public,FALSE,FALSE
ELEC,TRANS SERVICES PACCAR,2000 Grimes Way,Pullman,WA,99164,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.729734,-117.156333,2/1/2026,80116,2026-02-01 01:16:50 UTC,public,FALSE,FALSE
ELEC,LINC SQUARE EXP LSE P2 #2,432-492 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.614294,-122.201255,2/1/2026,81023,2026-02-01 01:14:25 UTC,public,FALSE,FALSE
ELEC,LINC SQUARE EXP P5 1,410 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.614098,-122.200729,2/1/2026,81024,2026-02-01 01:26:03 UTC,public,FALSE,FALSE
ELEC,Skagit General Store,500 Newhalem St,Rockport,WA,98283,,E,,Private,,1,,,Non-Networked,48.6735,-121.244711,11/6/2024,81080,2025-06-11 18:17:34 UTC,private,,TRUE
ELEC,Lincoln County Museum,600 7th St,Davenport,WA,99122,509-725-6711,E,,Public,,1,,,Non-Networked,47.652922,-118.150361,1/9/2024,81083,2025-06-11 18:17:57 UTC,public,FALSE,FALSE
ELEC,Kitsap Transit-George’s Corner Park & Ride,27618 Hansville Rd. NE,Kingston,WA,98346,855-885-9571,E,,Public,,4,,,OpConnect,47.812524,-122.540217,2/1/2026,81779,2026-02-01 04:47:51 UTC,public,FALSE,FALSE
ELEC,Kitsap Transit - Harper Church,10384 SE Sedgwick Rd.,Port Orchard,WA,98366,855-885-9571,E,,Public,,2,,,OpConnect,47.504444,-122.516388,2/1/2026,81780,2026-02-01 04:47:52 UTC,public,FALSE,FALSE
ELEC,SAMMAMISH SAMM VILLAGE #1,301 - 228th Avenue SE,Sammamish,WA,98074,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.605953,-122.037391,2/1/2026,82271,2026-02-01 01:17:30 UTC,public,FALSE,FALSE
ELEC,THE SUMMIT P2,10885 NE 4th St,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.613367,-122.194775,2/1/2026,82346,2026-02-01 01:19:48 UTC,public,FALSE,FALSE
ELEC,City of Tonasket - City Hall,209 N Whitcomb,Tonasket,WA,98855,509-486-2132,E,,Public,,1,,,Non-Networked,48.705586,-119.438406,1/9/2024,82397,2024-01-31 22:07:01 UTC,public,FALSE,FALSE
ELEC,ESSEX BELLCENTERE 01,10822 NE 2nd Pl,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.612468,-122.194308,2/1/2026,82499,2026-02-01 01:19:52 UTC,public,FALSE,FALSE
ELEC,SAMMAMISH SAM VILLAGE #2,22612 SE 4th St,Sammamish,WA,98074,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.606215,-122.037426,2/1/2026,82585,2026-02-01 01:17:30 UTC,public,FALSE,FALSE
ELEC,Rocky Reach Dam Visitor Center,6151 US 97 Alternate,Wenatchee,WA,98801,509-661-4460,E,,Public,,1,,,Non-Networked,47.531819,-120.300871,10/11/2024,82594,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,City of Seattle - Sunny Jim,4200 Airport Way S,Seattle,WA,98134,,E,,Private,,3,,,Non-Networked,47.565076,-122.32205,11/6/2024,85410,2025-10-29 13:53:23 UTC,private,,FALSE
ELEC,City of Seattle - SeaPark Garage,609 6th Ave,Seattle,WA,98124,,E,,Private,,17,,,Non-Networked,47.604394,-122.328735,11/6/2024,85411,2025-10-29 13:53:23 UTC,private,,FALSE
ELEC,City of Seattle - Seattle Department of Transportation,9200 8th Ave SW,Seattle,WA,98106,,E,,Private,,1,,,Non-Networked,47.520043,-122.344155,11/6/2024,85412,2025-10-29 13:53:23 UTC,private,,FALSE
ELEC,City of Seattle - North Precinct,10049 Collget Way N,Seattle,WA,98133,,E,,Private,,1,,,Non-Networked,47.702714,-122.334822,11/6/2024,85413,2025-10-29 13:53:23 UTC,private,,FALSE
ELEC,City of Seattle - South Precinct,3001 S Myrtle St,Seattle,WA,98108,,E,,Private,,2,,,Non-Networked,47.538387,-122.293403,11/6/2024,85414,2025-10-29 13:53:23 UTC,private,,FALSE
ELEC,BELLEVUE DOWNTOWN PARK 2,10201 NE 4th St,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.61309,-122.206569,2/1/2026,85540,2026-02-01 01:20:17 UTC,public,FALSE,FALSE
ELEC,SKAGIT STATION SS1,105 E Kincaid St,Mount Vernon,WA,98273,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.418198,-122.334391,2/1/2026,85568,2026-02-01 01:21:46 UTC,public,FALSE,FALSE
ELEC,400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,Seattle,WA,98109,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.622264,-122.342164,2/1/2026,86014,2026-02-01 01:20:36 UTC,public,FALSE,FALSE
ELEC,Bellevue Nissan,14762 SE Eastgate Way,Bellevue,WA,98007,855-315-0206,E,,Public - Call ahead,,1,2,,Non-Networked,47.58065,-122.14343,2/12/2024,86025,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,UWB CASCADIA CC SOUTH LEVEL 3 W,South Parking GarageCampus Way NE,Bothell,WA,98011,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.757838,-122.190947,2/1/2026,86225,2026-02-01 01:21:30 UTC,public,FALSE,FALSE
ELEC,E_SOFI SOFI #1,13180 SE Newport Way,Bellevue,WA,98006,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.571386,-122.164808,2/1/2026,86962,2026-02-01 01:16:50 UTC,public,FALSE,FALSE
ELEC,BELLEVUE SQUARE BELL SQ NORTH 1,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616971,-122.203009,2/1/2026,87711,2026-02-01 01:22:10 UTC,public,FALSE,FALSE
ELEC,MERCER ISLAND MI COMMUN CTR,8236 SE 24th MI Community Center,Mercer Island,WA,98040,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.590057,-122.228541,2/1/2026,87937,2026-02-01 01:23:16 UTC,public,FALSE,FALSE
ELEC,COLLEGE HALL PARKING GARAGE,821 E Boone Ave,Spokane,WA,99202,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.668201,-117.397214,2/1/2026,88084,2026-02-01 01:22:26 UTC,public,FALSE,FALSE
ELEC,EV RETAIL SOMA CP 1,288 106th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.612706,-122.198654,2/1/2026,88290,2026-02-01 01:22:47 UTC,public,FALSE,FALSE
ELEC,PUBLIC WORKS 1 MARITIME PIER,3025 Harborview Dr,Gig Harbor,WA,98335,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.329291,-122.578979,2/1/2026,88546,2026-02-01 01:18:59 UTC,public,FALSE,FALSE
ELEC,DUAL EV SOUTH 2,2623 NE University Village St,Seattle,WA,98105,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.661361,-122.298284,2/1/2026,88696,2026-02-01 01:18:04 UTC,public,FALSE,FALSE
ELEC,PUBLIC WORKS 1 GH FINHOLM 1,8828-8844 N Harborview Dr,Gig Harbor,WA,98332,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.339342,-122.590314,2/1/2026,88827,2026-02-01 01:18:59 UTC,public,FALSE,FALSE
ELEC,"Kitsap Transit - North Viking Poulsbo Park N Ride, WA",21711 Vetter Rd NW,Poulsbo,WA,98370,855-885-9571,E,,Public,,4,,,OpConnect,47.75946,-122.661047,2/1/2026,92108,2026-02-01 04:47:52 UTC,public,FALSE,FALSE
ELEC,530 Guard St,530 Guard St,Friday Harbor,WA,98250,360-378-6621,E,,Public,,1,,,Non-Networked,48.536489,-123.021351,1/10/2022,93840,2025-11-25 19:41:47 UTC,public,FALSE,TRUE
ELEC,Avalon Business Park,322 Daniel Ln,Friday Harbor,WA,98250,360-378-2288,E,,Public,,1,,,Non-Networked,48.514655,-123.028884,9/14/2023,93841,2025-12-10 19:50:37 UTC,public,FALSE,FALSE
ELEC,Earthbox Inn and Spa,410 Spring St,Friday Harbor,WA,98250,360-378-4000,E,,Public - Call ahead,,2,,,Non-Networked,48.532963,-123.019311,6/6/2025,93842,2025-06-06 18:42:11 UTC,public,TRUE,FALSE
ELEC,Friday Harbor Grand Bed and Breakfast,345 Blair Ave,Friday Harbor,WA,98250,,E,,Private - Call ahead,,1,,,Non-Networked,48.532844,-123.021001,7/3/2025,93843,2025-07-03 19:15:09 UTC,private,,FALSE
ELEC,Odd Fellows Hall,112 Haven Rd,Eastsound,WA,98245,360-376-5640,E,,Public,,1,,,Non-Networked,48.692979,-122.904798,10/11/2024,93846,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,Doe Bay Resort,107 Doe Bay Rd,Olga,WA,98279,360-376-2291,E,,Public,,1,,,Non-Networked,48.641279,-122.781015,6/13/2024,93848,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,Lopez Island Library,2225 Fisherman Bay Rd,Lopez,WA,98261,360-468-2265,E,,Public,,1,,,Non-Networked,48.521863,-122.909571,8/12/2025,93849,2025-08-12 16:52:28 UTC,public,FALSE,FALSE
ELEC,Lopez Community Land Trust,25 Tuatara Rd,Lopez,WA,98261,360-468-3723,E,,Public - Call ahead,,1,,,Non-Networked,48.530774,-122.914874,8/10/2023,93850,2025-11-24 20:59:43 UTC,public,TRUE,TRUE
ELEC,Thurston County Juvenile Court,1520 Irving St SW,Tumwater,WA,98512,888-998-2546,E,,Public,,2,,,Blink Network,47.023179,-122.922337,2/1/2026,95134,2026-02-01 00:30:02 UTC,public,FALSE,FALSE
ELEC,Port of Poulsbo,19133 Jensen Way NE,Poulsbo,WA,98370,888-998-2546,E,,Public,,4,,,Blink Network,47.736632,-122.647204,2/1/2026,95259,2026-02-01 00:10:56 UTC,public,FALSE,FALSE
ELEC,Haselwood Family YMCA Silverdale,3909 NW Randall Way,Silverdale,WA,98383,888-998-2546,E,,Public,,2,,,Blink Network,47.65330663,-122.6948141,2/1/2026,95368,2026-02-01 00:22:11 UTC,public,FALSE,FALSE
ELEC,Skagit Valley College - Annex,2405 E. College Way,Mt. Vernon,WA,98273,888-998-2546,T,1/11/2026,TEMPORARILY UNAVAILABLE (Public),,2,,,Blink Network,48.436423,-122.3088327,2/1/2026,95464,2026-02-01 00:15:54 UTC,public,FALSE,FALSE
ELEC,Bellevue College - Garage,3000 Landerholm Cir SE,Bellevue,WA,98007,888-998-2546,E,,Public,,2,,,Blink Network,47.585655,-122.147284,2/1/2026,95496,2026-02-01 00:09:20 UTC,public,FALSE,FALSE
ELEC,Legacy Salmon Creek Hospital,2211 Northeast 139th Street,Vancouver,WA,98686,888-998-2546,E,,Public,,2,,,Blink Network,45.7208083,-122.6467578,2/1/2026,95594,2026-02-01 00:05:56 UTC,public,FALSE,FALSE
ELEC,McLendon Hardware Tacoma,1015 N Pearl St,Tacoma,WA,98406,888-998-2546,E,,Public,,2,,,Blink Network,47.25914,-122.514596,2/1/2026,95640,2026-02-01 00:15:52 UTC,public,FALSE,FALSE
ELEC,First Hill Medical Building,515 Minor Ave,Seattle,WA,98104,888-998-2546,T,12/12/2025,TEMPORARILY UNAVAILABLE (Public),,1,,,Blink Network,47.60636,-122.321639,2/1/2026,95703,2026-02-01 00:14:16 UTC,public,FALSE,FALSE
ELEC,McLendon Hardware,440 Rainier Ave South,Renton,WA,98057,888-998-2546,E,,Public,,1,,,Blink Network,47.477362,-122.215347,2/1/2026,95749,2026-02-01 00:43:01 UTC,public,FALSE,FALSE
ELEC,Sumner School District - Parking Lot,1099 Wood Ave,Sumner,WA,98390,888-998-2546,E,,Public,,3,,,Blink Network,47.203981,-122.237313,2/1/2026,95831,2026-02-01 00:28:30 UTC,public,FALSE,FALSE
ELEC,Lake Washington Institute of Technology,11605 132nd Ave NE,Kirkland,WA,98034,888-998-2546,E,,Public,,2,,,Blink Network,47.704069,-122.167006,2/1/2026,95959,2026-02-01 00:10:58 UTC,public,FALSE,FALSE
ELEC,520 Pike Tower,520 Pike St.,Seattle,WA,98101,888-998-2546,E,,Public,,4,,,Blink Network,47.611102,-122.334893,2/1/2026,96348,2026-02-01 00:43:05 UTC,public,FALSE,FALSE
ELEC,Bellevue College - Lot C7 Snoqualmie River Road,3036 Snoqualmie River Road,Bellevue,WA,98005,888-998-2546,E,,Public,,2,,,Blink Network,47.58495,-122.15043,2/1/2026,96400,2026-02-01 00:09:21 UTC,public,FALSE,FALSE
ELEC,Lake Union Building,1700 Westlake Ave N,Seattle,WA,98109,888-998-2546,E,,Public,,2,,,Blink Network,47.633992,-122.339684,2/1/2026,96480,2026-02-01 00:15:52 UTC,public,FALSE,FALSE
ELEC,Clark County - Public Service Center (1st Floor),1300 Franklin Street,Vancouver,WA,98660,888-998-2546,E,,Public,,4,,,Blink Network,45.6313841,-122.677588,2/1/2026,96620,2026-02-01 00:33:09 UTC,public,FALSE,FALSE
ELEC,VM CHARGERS VM BAINBRIDGE 1,1329 Wintergreen Lane Northeast,Bainbridge Island,WA,98110,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.637692,-122.513582,2/1/2026,96877,2026-02-01 01:27:38 UTC,public,FALSE,FALSE
ELEC,Multicare Health Systems,17700 SE 272nd Street,Covington,WA,98042,888-998-2546,E,,Public,,3,,,Blink Network,47.359935,-122.103668,2/1/2026,96971,2026-02-01 00:14:16 UTC,public,FALSE,FALSE
ELEC,Highline Community College,2400 S 240th St,Des Moines,WA,98198,888-998-2546,E,,Public,,2,,,Blink Network,47.389529,-122.301609,2/1/2026,96972,2026-02-01 00:54:31 UTC,public,FALSE,FALSE
ELEC,BARKLEY VILLAGE REGAL CINEMA 2,3011 Cinema Pl,Bellingham,WA,98226,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.7707,-122.448772,2/1/2026,97018,2026-02-01 01:28:05 UTC,public,FALSE,FALSE
ELEC,Camaray Motel,1320 Main St,Oroville,WA,98844,509-476-3684,E,,Public,,1,,,Non-Networked,48.938283,-119.436456,1/9/2024,98553,2024-01-31 22:07:01 UTC,public,FALSE,FALSE
ELEC,Smokiam Park,334 Daisy St N,Soap Lake,WA,98851,509-246-1211,E,,Public,,1,,,Non-Networked,47.39125,-119.483647,1/9/2024,98554,2024-01-31 22:07:01 UTC,public,FALSE,FALSE
ELEC,Mountain View Lodge & Resort,25 Wapato Way,Manson,WA,98831,509-687-9505,E,,Public,,1,,,Non-Networked,47.883847,-120.154608,1/9/2024,98555,2024-01-31 22:07:01 UTC,public,TRUE,FALSE
ELEC,Seattle-Tacoma International Airport - Terminal Direct Parking,17801 Pacific Hwy S,Seattle,WA,98188,206-787-5308,E,,Public,,28,,,Non-Networked,47.443363,-122.296428,12/12/2025,98583,2025-12-12 22:54:41 UTC,public,FALSE,FALSE
ELEC,Bonneville Power Administration,5411 NE Highway 99,Vancouver,WA,98663,,E,,Private - Government only,,4,,,Non-Networked,45.662257,-122.664489,9/14/2023,98605,2025-12-12 22:42:56 UTC,private,,TRUE
ELEC,National Park Service - Longmire Administration Building,47015 Paradise Rd E,Ashford,WA,98304,,E,,Private - Government only,,1,,,Non-Networked,46.750241,-121.812778,1/13/2026,98666,2026-01-13 01:16:14 UTC,private,,TRUE
ELEC,Environmental Protection Agency,1200 6th Ave,Seattle,WA,98101,,E,,Private - Government only,,1,,,Non-Networked,47.609095,-122.332012,12/12/2025,98676,2025-12-12 22:54:41 UTC,private,,TRUE
ELEC,LHM HONDA STATION 01,1208 W 3rd Ave,Spokane,WA,99201,888-758-4389,T,9/19/2025,TEMPORARILY UNAVAILABLE (Public),,2,,,ChargePoint Network,47.653614,-117.430179,2/1/2026,98810,2026-02-01 01:28:23 UTC,public,FALSE,FALSE
ELEC,CITY LIGHT N BEACON HILL 1,2535 16th Avenue South,Seattle,WA,98144,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.579789,-122.3122,2/1/2026,99282,2026-02-01 03:54:48 UTC,public,FALSE,FALSE
ELEC,UWB CASCADIA CC SOUTH LEVEL 4 S,Campus Way NE,Bothell,WA,98011,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.757824,-122.190681,2/1/2026,99405,2026-02-01 01:25:14 UTC,public,FALSE,FALSE
ELEC,LINC SQUARE EXP LSS P2 106-107,440 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.614503,-122.201196,2/1/2026,99407,2026-02-01 01:22:54 UTC,public,FALSE,FALSE
ELEC,LINC SQUARE EXP LSS P2 109-110,424 104th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.614311,-122.201051,2/1/2026,99408,2026-02-01 01:22:54 UTC,public,FALSE,FALSE
ELEC,LINC SQUARE EXP LSS P2 100-101,414 104th Ave NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.614752,-122.200829,2/1/2026,99409,2026-02-01 01:22:36 UTC,public,FALSE,FALSE
ELEC,LINC SQUARE EXP LSS P2 92-93,500 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.614649,-122.200751,2/1/2026,99410,2026-02-01 01:22:35 UTC,public,FALSE,FALSE
ELEC,QBRC QBRC 1,78 SR 115,Ocean Shores,WA,98569,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.042642,-124.170682,2/1/2026,99705,2026-02-01 01:25:03 UTC,public,FALSE,FALSE
ELEC,ESSEX HIGHLANDS,1460 NE Hawthorne Street,Issaquah,WA,98029,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.545075,-122.008911,2/1/2026,100055,2026-02-01 01:16:36 UTC,public,FALSE,FALSE
ELEC,BLACKRIVER JSH DUAL #1,923 Powell Ave SW,Renton,WA,98057,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.471546,-122.232002,2/1/2026,100346,2026-02-01 01:30:02 UTC,public,FALSE,FALSE
ELEC,BLACKRIVER BLACKRIVER #3,620 Naches Ave SW,Renton,WA,98057,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.474427,-122.233381,2/1/2026,100365,2026-02-01 01:30:02 UTC,public,FALSE,FALSE
ELEC,MTE EDMONDS SCHOOL,21975 52nd Ave W,Mountlake Terrace,WA,98043,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.798901,-122.3025,2/1/2026,100416,2026-02-01 01:27:37 UTC,public,FALSE,FALSE
ELEC,"Aberdeen, WA - Tesla Supercharger",416 Wishkah Street,Aberdeen,WA,98520,877-798-3752,E,,Public,,,8,,Tesla,46.976679,-123.813485,7/1/2024,102483,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Angel of the Winds Casino - Tesla Supercharger,3438 Stoluckquamish Lane,Arlington,WA,98223,877-798-3752,E,,Public,,,16,,Tesla,48.212441,-122.183491,7/1/2024,102484,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Fairfield Inn & Suites Burlington - Tesla Supercharger,9384 Old Highway 99 North,Burlington,WA,98233,877-798-3752,E,,Public,,,10,,Tesla,48.509743,-122.338681,7/1/2024,102485,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Centralia Outlets - Tesla Supercharger,1200 Lum Rd,Centralia,WA,98531,877-798-3752,E,,Public,,,20,,Tesla,46.729872,-122.977392,7/1/2024,102486,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Holiday Inn Express - Tesla Supercharger,1620 Canyon Rd,Ellensburg,WA,98926,877-798-3752,E,,Public,,,5,,Tesla,46.976918,-120.54162,7/1/2024,102487,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Fred Meyer - Tesla Supercharger,2811 West 10th Ave.,Kennewick,WA,99336,877-798-3752,E,,Public,,,8,,Tesla,46.198035,-119.162687,7/1/2024,102488,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Fred Meyer - Tesla Supercharger,2902 164th Street SW,Lynnwood,WA,98087,877-798-3752,E,,Public,,,10,,Tesla,47.846714,-122.271389,7/1/2024,102489,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Best Western Plus Bronco Inn - Tesla Supercharger,105 W Galbreath Way,Ritzville,WA,99169,877-798-3752,E,,Public,,,4,,Tesla,47.116294,-118.368328,7/1/2024,102491,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Holiday Inn Express & Suites - Tesla Supercharger,1441 E Washington Street,Sequim,WA,98382,877-798-3752,E,,Public,,,8,,Tesla,48.071064,-123.074581,7/1/2024,102492,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Fred Meyer Salmon Creek - Tesla Supercharger,800 NE Tenney Road,Vancouver,WA,98685,877-798-3752,E,,Public,,,12,,Tesla,45.721613,-122.663762,7/1/2024,102493,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Dan's Food Market - Tesla Supercharger,1329 US-2,Leavenworth,WA,98826,877-798-3752,E,,Public,,,16,,Tesla,47.598476,-120.656055,7/1/2024,102594,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Fort Lewis,McKinley Ave & Garfield St,Fort Lewis,WA,98433,,E,,Private - Government only,,1,,,Non-Networked,47.10579,-122.539,9/12/2024,102639,2025-12-12 22:42:56 UTC,private,,TRUE
ELEC,Olympic National Park - Sol Duc Hot Springs Resort,12076 Sol Duc Hot Springs Rd,Port Angeles,WA,98363,,E,,Public,,2,,,Non-Networked,47.96937,-123.86338,1/13/2026,103554,2026-01-13 01:16:14 UTC,public,FALSE,FALSE
ELEC,Olympic National Park - Sol Duc Hot Springs Resort,12076 Sol Duc Hot Springs Rd,Port Angeles,WA,98363,,E,,Private,,2,,,Non-Networked,47.96937,-123.86338,1/13/2026,103555,2026-01-13 01:16:14 UTC,private,,FALSE
ELEC,Starbucks Pasco,2411 W Court Street,Pasco,WA,99301,855-885-9571,E,,Public,,1,2,,OpConnect,46.2418243,-119.1241826,2/1/2026,103586,2026-02-01 04:49:07 UTC,public,FALSE,FALSE
ELEC,WA Trust Bank - Wandermere,438 E. Hastings Rd.,Spokane,WA,99218,866-816-7584,E,,Public,,,2,,EV Connect,47.769047,-117.401633,2/1/2026,103612,2026-02-01 04:56:55 UTC,public,FALSE,FALSE
ELEC,1101 WESTLAKE WESTLAKE 2,1101 Westlake Ave N,Seattle,WA,98109,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.6289,-122.341536,2/1/2026,103654,2026-02-01 01:21:37 UTC,public,FALSE,FALSE
ELEC,Gull Wing Inn,4852 Pacific Ave,Moclips,WA,98562,360-276-0014,E,,Public,,1,,,Non-Networked,47.24044,-124.216904,6/14/2022,103925,2025-10-16 19:53:19 UTC,public,FALSE,FALSE
ELEC,Washington State Department of Ecology - Public Parking Lot,4601 N Monroe St,Spokane,WA,99205,509-329-3400  888-758-4389,E,,Public,,6,,,Non-Networked,47.700624,-117.425573,8/15/2024,104058,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,DC CORRIDOR SEATTLE MINI,11536 Lake City Way NE,Seattle,WA,98125,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.713224,-122.298415,2/1/2026,104285,2026-02-01 01:16:40 UTC,public,FALSE,FALSE
ELEC,EVROADWAY WA-PACSCI-L2-1,200 Denny Wy,Seattle,WA,98109,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.61906,-122.35235,2/1/2026,104286,2026-02-01 01:59:15 UTC,public,FALSE,FALSE
ELEC,BMGF P1 STATION 2,500 5th Ave N,Seattle,WA,98109,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.623424,-122.345872,2/1/2026,104381,2026-02-01 01:30:53 UTC,public,FALSE,FALSE
ELEC,Pacific Raceways,31001 144th Ave SE,Kent,WA,98042,253-639-5927,E,,Public - Call ahead,,2,,,Non-Networked,47.320954,-122.13822,1/13/2025,104408,2025-02-12 00:16:32 UTC,public,TRUE,FALSE
ELEC,Fred Meyer - Tesla Supercharger,6100 East Lake Sammamish Parkway SE,Issaquah,WA,98029,877-798-3752,E,,Public,,,8,,Tesla,47.548081,-122.039955,7/1/2024,104446,2025-05-06 21:07:47 UTC,public,,FALSE
ELEC,Bedrooms & More,324 NE 45th St,Seattle,WA,98105,206-633-4505,E,,Public,,1,,,Non-Networked,47.661582,-122.32426,7/3/2025,104475,2025-07-03 19:15:09 UTC,public,TRUE,FALSE
ELEC,Guy Waring Guest House,110 Riverside Ave,Winthrop,WA,98862,425-742-0843,E,,Public,,1,,,Non-Networked,48.479357,-120.186033,5/12/2025,104823,2025-05-12 16:15:59 UTC,public,TRUE,FALSE
