lat,lon,time_range,flag,geartype,vessel_ids,apparent_fishing_hours,effort_index,fuel_consumption,catch_value_usd,crew_size
-10.0,-78.3,2023-02,PER,purse_seines,1,0.83,3.11,1.19,18.71,8.0
-8.6,-83.0,2023-03,ECU,tuna_purse_seines,1,5.41,4.82,5.49,28.8,7.7
-11.8,-77.5,2023-01,PER,purse_seines,2,8.65,12.2,5.95,87.15,8.5
-8.5,-79.0,2023-01,PER,other_purse_seines,4,2.82,6.49,2.78,16.05,7.0
-16.5,-78.2,2023-03,ECU,tuna_purse_seines,1,5.11,9.58,14.1,24.92,7.0
-10.7,-78.0,2023-01,AIA,purse_seines,1,3.01,7.5,3.21,17.84,7.8
-11.8,-77.9,2023-01,PER,purse_seines,1,1.65,1.31,4.83,38.29,7.4
-10.1,-80.9,2023-01,PER,tuna_purse_seines,1,0.52,8.41,5.45,4.85,7.4
-12.9,-76.9,2023-01,PER,tuna_purse_seines,1,0.55,7.58,2.23,15.75,7.0
-11.8,-77.3,2023-01,PER,purse_seines,4,7.24,14.93,14.03,36.02,7.5
-7.9,-79.7,2023-01,PER,pole_and_line,1,2.03,7.99,5.13,13.94,7.0
-9.1,-80.0,2023-03,PER,other_purse_seines,1,1.09,10.14,8.62,3.89,7.3
-6.8,-81.7,2023-02,PER,other_purse_seines,1,4.32,11.5,12.26,26.18,7.4
-16.4,-77.8,2023-03,PER,tuna_purse_seines,3,21.2448,31.61,30.18,154.94,10.4
-12.0,-77.1,2023-02,PER,purse_seines,3,21.2448,28.6,28.9,159.89,9.7
-10.2,-78.3,2023-01,AIA,purse_seines,1,0.17,4.74,3.38,3.51,7.2
-6.6,-82.6,2023-03,ECU,tuna_purse_seines,1,0.21,6.61,1.88,11.29,6.6
-7.6,-79.9,2023-01,PER,pole_and_line,1,3.92,5.68,0.0,21.79,8.1
-15.6,-79.0,2023-03,ECU,tuna_purse_seines,1,0.09,3.25,0.73,3.68,
-15.3,-77.2,2023-02,PER,other_purse_seines,12,21.2448,28.15,24.59,107.23,9.1
-9.1,-79.2,2023-03,PER,other_purse_seines,1,0.38,2.21,7.57,21.19,9.0
-3.6,-81.2,2023-01,ECU,tuna_purse_seines,1,1.79,0.0,0.55,10.62,7.3
-10.4,-78.3,2023-01,PER,other_purse_seines,1,0.18,2.01,0.0,7.99,7.3
-13.8,-76.5,2023-03,PER,other_purse_seines,1,3.34,4.89,8.18,13.02,8.5
-9.1,-78.6,2023-01,PER,purse_seines,6,6.81,14.72,18.54,46.09,7.7
-11.3,-78.2,2023-03,PER,other_purse_seines,1,0.87,0.0,0.0,11.5,
-7.9,-79.5,2023-02,PER,other_purse_seines,12,21.2448,24.48,30.81,37.06,8.9
-6.0,-81.3,2023-03,PER,other_purse_seines,1,2.64,12.88,16.66,13.3,7.1
-4.0,-81.9,2023-02,PER,other_purse_seines,1,0.19,0.0,0.0,8.16,6.7
-11.3,-77.8,2023-01,PER,purse_seines,2,11.69,15.82,11.82,43.28,7.7
-7.1,-80.0,2023-01,PER,pole_and_line,1,1.55,3.27,2.22,23.27,7.5
-10.3,-78.2,2023-01,AIA,purse_seines,1,4.7,2.7,14.31,31.32,7.1
-13.8,-77.1,2023-01,PER,pole_and_line,1,4.78,9.26,17.1,33.68,8.0
-13.4,-80.0,2023-02,ECU,tuna_purse_seines,1,1.11,1.87,2.49,7.25,8.8
-11.8,-77.8,2023-01,PER,other_purse_seines,4,5.62,0.0,1.37,30.93,7.1
-14.0,-77.1,2023-02,PER,pole_and_line,1,1.36,3.18,8.59,6.95,6.9
-8.3,-79.3,2023-01,PER,purse_seines,4,3.65,2.92,6.29,16.12,6.7
-7.8,-79.9,2023-02,PER,purse_seines,3,9.67,18.66,20.52,96.69,9.5
-15.2,-77.5,2023-02,PER,pole_and_line,1,0.93,5.04,4.46,9.81,7.3
-14.0,-78.1,2023-02,PER,purse_seines,1,0.14,0.0,0.0,22.16,7.0
-9.2,-78.7,2023-01,PER,purse_seines,2,5.64,10.93,13.04,21.46,7.1
-14.7,-76.5,2023-03,PER,other_purse_seines,1,1.18,12.42,0.83,11.88,
-11.7,-80.6,2023-02,PER,tuna_purse_seines,1,1.33,0.58,3.74,23.86,7.0
-5.1,-81.1,2023-02,ECU,inconclusive,1,0.99,1.26,6.3,7.54,8.8
-7.8,-79.7,2023-02,PER,tuna_purse_seines,2,3.29,7.19,11.72,15.45,7.0
-8.2,-79.2,2023-01,PER,purse_seines,6,21.2448,27.5,30.87,104.93,
-15.0,-76.4,2023-03,PER,other_purse_seines,1,1.24,5.94,4.75,11.89,7.3
-9.1,-82.5,2023-03,PAN,tuna_purse_seines,1,0.44,0.0,3.62,9.82,6.9
-8.9,-78.9,2023-01,PER,purse_seines,2,3.85,8.57,3.72,23.94,9.1
-14.8,-76.6,2023-03,PER,other_purse_seines,1,1.23,0.89,9.33,15.86,7.6
-14.9,-77.0,2023-01,PER,set_gillnets,1,3.39,4.74,7.2,15.4,8.5
-15.0,-77.4,2023-03,PER,other_purse_seines,10,17.28,26.36,23.21,62.85,8.2
-17.4,-71.8,2023-01,PER,other_purse_seines,1,0.23,1.45,7.16,9.23,8.5
-18.3,-70.8,2023-01,,other_purse_seines,1,0.06,6.24,0.68,4.78,7.5
-7.0,-80.1,2023-01,GBR,other_purse_seines,1,4.72,7.87,9.01,46.52,9.4
-11.0,-77.8,2023-02,PER,other_purse_seines,2,2.47,7.25,3.58,10.18,7.9
-14.7,-77.5,2023-03,PER,other_purse_seines,3,4.54,9.49,1.02,31.63,
-14.7,-77.4,2023-02,,pole_and_line,1,1.81,8.31,7.25,26.81,7.0
-4.2,-82.6,2023-02,PER,other_purse_seines,1,0.67,7.41,7.62,6.71,7.1
-16.5,-78.1,2023-02,ECU,tuna_purse_seines,1,6.71,8.53,6.24,23.48,7.8
-12.0,-77.1,2023-01,PER,inconclusive,1,3.1,13.56,15.44,17.05,
-12.6,-77.6,2023-03,PER,other_purse_seines,1,0.96,7.26,6.63,8.03,6.8
-15.5,-76.9,2023-03,PER,other_purse_seines,6,11.88,20.59,23.21,78.68,8.1
-17.1,-77.3,2023-03,PER,fishing,1,0.12,7.81,4.33,4.38,7.1
-7.9,-79.6,2023-02,HND,other_purse_seines,1,9.41,12.54,19.19,44.06,7.7
-13.3,-78.6,2023-02,PER,tuna_purse_seines,1,4.16,8.31,6.56,18.92,7.0
-15.4,-77.7,2023-02,PER,pole_and_line,1,0.35,4.67,4.83,6.72,7.3
-11.9,-77.3,2023-01,SSD,tuna_purse_seines,1,3.68,9.1,10.4,24.99,7.6
-8.4,-79.0,2023-01,PER,purse_seines,1,1.53,12.04,7.05,7.51,7.3
-14.5,-76.4,2023-03,,pole_and_line,1,6.28,17.86,12.87,39.7,7.8
-15.6,-77.5,2023-02,PER,tuna_purse_seines,1,0.58,17.61,14.7,10.04,7.0
-9.4,-78.7,2023-02,PER,tuna_purse_seines,1,0.61,11.57,6.03,9.2,6.8
-12.7,-77.7,2023-02,PER,other_purse_seines,1,1.46,11.94,14.19,9.11,8.5
-14.4,-76.9,2023-01,PER,set_gillnets,1,14.77,20.01,21.44,49.43,8.8
-8.5,-79.0,2023-01,,other_purse_seines,1,0.25,1.15,0.0,4.08,7.0
-5.5,-81.8,2023-02,PER,other_purse_seines,1,0.69,4.86,7.53,12.36,6.9
-12.3,-78.7,2023-02,PER,other_purse_seines,1,4.28,7.68,13.28,44.93,7.8
-12.4,-77.6,2023-03,PER,other_purse_seines,1,1.18,1.54,6.11,6.65,6.9
-18.0,-71.1,2023-01,PER,other_purse_seines,2,10.86,15.06,19.59,111.2,7.7
-16.0,-78.6,2023-03,,purse_seines,1,6.54,12.85,14.2,43.07,7.4
-11.5,-77.5,2023-01,,other_purse_seines,4,10.52,15.79,17.76,84.32,8.8
-15.1,-75.6,2023-01,PER,purse_seines,1,1.29,8.84,14.16,18.83,6.9
-9.1,-78.8,2023-01,HND,other_purse_seines,1,0.35,6.74,2.97,13.83,
-9.7,-80.3,2023-01,PER,tuna_purse_seines,1,4.17,10.25,6.26,44.44,7.7
-16.6,-77.9,2023-03,PER,tuna_purse_seines,1,11.09,20.99,20.45,80.4,8.5
-10.0,-78.7,2023-03,PER,fishing,1,2.26,6.13,3.02,13.23,6.8
-7.8,-79.7,2023-03,PER,other_purse_seines,1,5.56,10.46,9.18,25.41,8.0
-11.1,-78.0,2023-02,PER,other_purse_seines,1,0.55,10.14,4.28,17.2,7.0
-6.8,-80.3,2023-01,,other_purse_seines,1,0.99,8.75,5.97,6.3,7.7
-15.4,-76.5,2023-03,PER,other_purse_seines,2,3.32,2.06,2.53,32.66,6.8
-10.4,-80.6,2023-02,PER,tuna_purse_seines,1,4.34,9.3,10.1,24.98,9.1
-17.2,-78.2,2023-02,,purse_seines,1,12.14,23.21,20.64,85.94,8.0
-6.7,-80.4,2023-01,PER,tuna_purse_seines,4,13.05,20.23,22.42,82.56,8.6
-17.8,-71.5,2023-02,PER,other_purse_seines,4,11.04,20.83,16.9,62.77,8.3
-15.5,-77.9,2023-02,PER,tuna_purse_seines,1,0.8,0.0,1.95,15.98,
-7.8,-79.7,2023-02,PER,fishing,2,6.04,12.42,20.12,46.08,7.6
-7.0,-80.6,2023-01,PER,tuna_purse_seines,3,7.53,4.83,12.56,59.16,7.9
-17.7,-76.6,2023-03,,purse_seines,1,0.05,6.84,0.6,5.37,7.3
-8.7,-79.4,2023-01,PER,other_purse_seines,1,0.28,0.0,0.0,4.29,6.4
-11.5,-77.8,2023-01,PER,set_longlines,1,10.01,20.44,15.35,36.32,7.4
-11.1,-77.6,2023-02,PER,other_purse_seines,1,1.83,3.58,8.36,11.88,7.6
-10.9,-77.9,2023-01,PER,purse_seines,3,2.01,6.81,4.9,15.83,8.1
-4.6,-82.1,2023-02,PER,other_purse_seines,1,2.41,7.83,3.05,17.06,7.5
-9.8,-78.5,2023-02,PER,other_purse_seines,2,1.1,5.29,7.35,10.86,7.3
-7.9,-79.7,2023-02,,other_purse_seines,1,1.22,0.0,0.0,7.48,
-12.9,-79.5,2023-03,PER,fishing,1,1.37,8.37,10.1,13.46,6.7
-16.0,-79.2,2023-03,ECU,tuna_purse_seines,1,1.85,4.3,0.76,21.74,8.3
-15.6,-78.0,2023-03,ECU,tuna_purse_seines,1,1.19,14.64,10.98,11.12,7.0
-9.7,-79.6,2023-02,PER,other_purse_seines,1,0.32,3.5,8.45,4.78,6.6
-13.1,-77.9,2023-01,PER,fishing,1,3.04,8.32,17.63,34.42,
-6.8,-80.4,2023-01,PER,tuna_purse_seines,7,18.58,23.35,23.81,116.79,8.9
-16.4,-76.8,2023-03,PER,tuna_purse_seines,1,0.5,11.17,8.85,6.66,6.8
-13.4,-79.3,2023-03,ESP,drifting_longlines,1,1.94,11.92,18.73,10.89,6.8
-15.0,-76.9,2023-03,PER,pole_and_line,1,2.24,8.92,12.56,14.93,6.9
-18.1,-70.9,2023-01,,other_purse_seines,1,3.11,11.48,14.71,9.9,7.5
-12.1,-77.3,2023-01,PER,pole_and_line,1,5.93,7.37,6.23,76.59,8.1
-9.1,-78.9,2023-01,PER,other_purse_seines,5,5.75,6.91,11.48,106.5,8.5
-7.5,-80.4,2023-03,PER,other_purse_seines,1,3.9,13.31,21.95,42.12,7.2
-16.7,-76.8,2023-03,PER,tuna_purse_seines,2,20.62,23.59,25.29,211.17,8.4
-7.7,-79.4,2023-01,PER,other_purse_seines,13,21.2448,26.37,25.55,191.83,
-14.9,-75.9,2023-01,PER,purse_seines,1,2.43,0.98,4.62,18.52,
-7.7,-79.7,2023-02,PER,tuna_purse_seines,1,2.13,5.01,5.39,10.33,9.0
-10.5,-78.1,2023-01,PER,other_purse_seines,9,13.1,20.09,22.71,52.09,8.3
-14.8,-77.2,2023-02,PER,pole_and_line,1,0.95,4.87,5.51,6.97,7.0
-9.0,-80.4,2023-03,PER,other_purse_seines,6,9.25,8.57,18.26,25.88,8.1
-5.1,-81.1,2023-01,ESP,drifting_longlines,1,0.95,8.14,10.86,10.13,7.3
-7.3,-80.3,2023-01,PER,tuna_purse_seines,1,2.05,7.0,14.4,9.88,8.2
-14.7,-77.5,2023-02,PER,pole_and_line,1,5.39,0.45,6.87,51.24,8.0
-17.9,-71.2,2023-01,,other_purse_seines,1,0.18,0.16,6.33,5.75,7.4
-14.3,-77.0,2023-01,PER,set_gillnets,1,6.64,10.07,7.99,28.85,7.5
-6.6,-80.5,2023-01,PER,purse_seines,2,5.26,7.84,13.24,33.83,7.1
-8.9,-78.9,2023-01,PER,other_purse_seines,1,0.27,4.95,11.99,8.59,7.8
-15.2,-77.4,2023-02,PER,fishing,1,3.94,12.43,11.56,16.37,8.3
-10.8,-77.8,2023-01,PER,other_purse_seines,7,4.48,8.67,6.02,15.65,8.3
-7.8,-79.6,2023-02,PER,other_purse_seines,30,21.2448,27.07,23.07,213.12,8.3
-13.8,-78.2,2023-02,PER,other_purse_seines,5,19.69,30.8,31.27,33.68,8.7
-12.5,-77.0,2023-01,PER,tuna_purse_seines,1,1.36,11.56,10.99,18.62,7.7
-13.9,-77.1,2023-03,PER,other_purse_seines,1,2.32,5.42,10.09,23.02,
-12.9,-76.7,2023-01,PER,inconclusive,1,11.91,23.22,21.28,69.82,7.3
-12.6,-77.0,2023-01,PER,pole_and_line,2,7.39,5.58,3.37,40.07,7.7
-14.8,-75.9,2023-01,PER,other_purse_seines,7,9.38,20.24,17.18,52.7,8.8
-14.3,-77.7,2023-02,PER,pole_and_line,1,7.12,13.68,4.59,59.49,7.8
-6.6,-80.3,2023-01,PER,purse_seines,1,1.33,2.32,9.93,6.13,7.1
-16.8,-77.3,2023-03,PER,tuna_purse_seines,1,2.17,4.54,5.85,7.29,8.4
-15.7,-78.0,2023-03,ECU,tuna_purse_seines,1,2.0,6.73,6.14,10.56,7.0
-6.6,-80.9,2023-01,PER,purse_seines,2,2.85,12.17,13.54,17.63,7.5
-11.5,-77.5,2023-01,PER,other_purse_seines,18,21.2448,30.68,26.88,141.99,11.5
-9.3,-80.1,2023-03,PER,other_purse_seines,6,19.14,26.2,25.13,119.37,8.0
-10.8,-78.4,2023-01,PER,other_purse_seines,1,2.97,5.85,10.41,13.54,7.3
-6.7,-80.6,2023-03,PER,other_purse_seines,1,3.62,8.36,4.94,13.71,7.0
-11.6,-77.4,2023-01,PER,other_purse_seines,27,21.2448,22.85,28.02,140.77,8.2
-8.9,-80.5,2023-03,PER,other_purse_seines,1,1.35,3.98,4.32,25.76,7.3
-8.2,-79.6,2023-02,PER,other_purse_seines,31,21.2448,24.16,30.77,355.44,8.6
-13.4,-78.5,2023-02,PER,tuna_purse_seines,1,1.85,4.68,14.93,8.1,8.4
-11.9,-77.3,2023-01,PER,purse_seines,2,9.06,15.62,16.17,93.09,7.9
-14.4,-77.0,2023-03,PER,other_purse_seines,2,2.33,5.33,12.95,9.2,6.8
-17.1,-77.9,2023-03,PER,tuna_purse_seines,1,0.37,0.0,2.15,6.5,9.2
-7.6,-79.7,2023-02,PER,tuna_purse_seines,1,2.06,10.3,9.99,13.2,7.3
-7.9,-79.8,2023-01,PER,other_purse_seines,1,0.68,4.64,7.2,5.56,7.0
-12.9,-76.7,2023-02,PER,other_purse_seines,2,1.06,6.71,1.7,12.43,8.0
-16.9,-77.3,2023-03,PER,tuna_purse_seines,1,2.45,3.97,10.17,16.14,6.8
-13.7,-78.2,2023-02,PER,fishing,1,2.82,6.07,4.78,15.13,7.1
-7.7,-79.6,2023-02,PER,purse_seines,5,5.78,9.18,12.5,20.46,8.8
-17.0,-77.6,2023-03,PER,tuna_purse_seines,1,4.52,14.23,5.71,23.3,7.6
-7.3,-83.5,2023-03,ECU,tuna_purse_seines,1,1.27,0.68,3.39,23.42,7.6
-14.3,-77.6,2023-01,PER,fishing,1,1.72,9.11,10.21,21.91,8.5
-3.7,-83.9,2023-03,ECU,tuna_purse_seines,1,0.15,3.75,5.42,9.25,6.7
-14.0,-77.9,2023-02,PER,tuna_purse_seines,1,4.41,11.38,19.61,12.2,6.8
-12.3,-77.1,2023-01,PER,pole_and_line,2,5.57,7.69,15.86,51.68,7.7
-6.7,-81.7,2023-02,PER,other_purse_seines,1,1.34,0.0,6.0,8.67,8.3
-7.1,-80.0,2023-02,PER,tuna_purse_seines,1,0.1,7.41,3.92,3.99,8.6
-12.0,-77.3,2023-03,PER,other_purse_seines,7,9.0,12.35,12.22,43.25,10.0
-11.7,-77.3,2023-03,PER,pole_and_line,1,0.23,5.9,3.86,2.7,7.3
-10.5,-78.1,2023-01,AIA,purse_seines,1,0.13,6.64,0.41,11.61,6.7
-16.5,-76.6,2023-03,PER,tuna_purse_seines,1,12.63,11.24,14.1,69.9,8.0
-7.1,-79.9,2023-01,PER,other_purse_seines,42,21.2448,25.34,32.97,53.7,8.5
-11.5,-77.6,2023-01,SSD,tuna_purse_seines,1,0.91,4.1,9.26,12.05,6.9
-14.7,-77.5,2023-02,PER,tuna_purse_seines,1,4.68,11.16,15.85,15.28,8.5
-13.3,-76.6,2023-01,PER,pole_and_line,1,2.41,8.78,6.24,15.78,8.5
-7.8,-81.5,2023-03,PER,other_purse_seines,1,0.2,7.03,13.73,3.93,7.4
-7.8,-83.0,2023-03,ECU,tuna_purse_seines,1,0.39,3.49,10.78,30.06,6.7
-12.8,-78.2,2023-02,PER,pole_and_line,1,3.64,12.98,11.33,15.82,7.7
-16.6,-76.9,2023-03,PER,tuna_purse_seines,1,17.77,23.6,25.77,97.93,8.2
-11.2,-78.3,2023-01,PER,other_purse_seines,1,2.09,5.98,8.89,6.21,8.1
-12.2,-77.7,2023-02,PER,other_purse_seines,1,0.98,3.18,7.1,12.57,6.8
-9.4,-78.8,2023-01,PER,purse_seines,2,1.73,1.6,6.42,12.32,7.6
-9.9,-78.4,2023-01,PER,other_purse_seines,64,21.2448,27.24,28.84,96.59,8.8
-16.9,-77.7,2023-03,,purse_seines,1,1.21,6.26,2.97,12.37,7.0
-10.8,-78.1,2023-02,PER,other_purse_seines,1,1.95,7.14,7.03,15.13,7.6
-14.4,-76.8,2023-01,PER,set_gillnets,1,0.8,13.0,10.79,7.5,7.0
-11.8,-77.3,2023-01,PER,other_purse_seines,24,21.2448,28.47,22.14,83.34,9.6
-9.5,-78.6,2023-01,HND,other_purse_seines,1,0.49,5.9,14.07,2.53,7.2
-8.4,-79.3,2023-01,PER,purse_seines,1,2.34,1.65,5.43,7.57,8.2
-4.1,-81.5,2023-03,ECU,fishing,1,0.97,4.08,7.66,3.13,
-14.8,-77.1,2023-03,PER,other_purse_seines,5,9.0,13.97,12.95,68.46,8.2
-14.4,-77.8,2023-02,AIA,purse_seines,1,1.61,7.51,6.73,20.79,8.1
-8.3,-79.4,2023-01,HND,other_purse_seines,1,0.93,4.22,0.61,6.8,6.7
-13.7,-79.5,2023-02,PER,tuna_purse_seines,1,7.91,13.94,11.56,51.93,8.0
-14.0,-76.6,2023-01,,other_purse_seines,1,2.72,3.22,0.96,10.3,7.3
-11.2,-77.9,2023-01,PER,other_purse_seines,14,21.2448,31.55,34.96,92.72,8.7
-14.0,-77.1,2023-02,,pole_and_line,1,2.1,10.11,0.0,9.62,7.8
-14.5,-76.5,2023-03,,pole_and_line,1,1.98,1.84,4.98,12.23,10.1
-7.8,-79.9,2023-01,PER,other_purse_seines,7,9.3,8.5,15.29,180.76,8.2
-16.3,-78.3,2023-02,ECU,tuna_purse_seines,1,5.43,7.38,12.82,39.25,8.2
-15.3,-77.7,2023-02,PER,other_purse_seines,18,21.2448,27.88,24.76,123.67,8.9
-9.8,-79.0,2023-02,PER,other_purse_seines,1,1.65,2.41,0.45,13.42,6.7
-13.9,-77.1,2023-01,PER,pole_and_line,1,1.21,5.84,7.33,4.36,7.4
-11.5,-77.4,2023-01,,other_purse_seines,1,0.95,7.76,5.58,13.15,8.0
-9.1,-80.5,2023-03,PER,other_purse_seines,3,8.15,16.51,12.67,59.81,8.1
-13.7,-77.1,2023-03,PER,other_purse_seines,1,1.35,9.54,10.44,24.67,8.0
-7.8,-79.7,2023-02,GBR,other_purse_seines,1,1.98,0.57,4.92,16.06,7.4
-16.3,-77.9,2023-02,ECU,tuna_purse_seines,1,1.89,0.0,1.12,4.86,8.6
-12.4,-78.7,2023-02,PER,fishing,1,4.39,10.56,5.21,13.93,7.7
-8.3,-79.0,2023-01,PER,fishing,2,3.57,4.9,13.22,63.49,11.0
-8.7,-78.9,2023-01,PER,other_purse_seines,3,10.28,12.3,17.98,74.32,7.6
-12.9,-76.6,2023-01,PER,pole_and_line,1,4.9,5.18,7.99,15.37,7.2
-6.3,-81.1,2023-03,PER,other_purse_seines,1,0.76,2.25,3.66,23.61,7.2
-14.3,-76.9,2023-01,PER,set_gillnets,1,5.75,12.17,7.52,26.99,6.8
-8.1,-79.6,2023-02,PER,other_purse_seines,20,21.2448,21.71,22.32,74.87,8.5
-12.3,-78.6,2023-02,PER,fishing,1,0.45,0.0,3.19,3.5,7.0
-11.7,-77.4,2023-01,PER,other_purse_seines,30,21.2448,30.91,26.36,64.33,9.3
-15.5,-78.9,2023-03,ECU,tuna_purse_seines,2,2.09,8.39,13.22,12.6,9.2
-7.4,-79.9,2023-01,HND,other_purse_seines,1,3.25,0.94,11.9,14.06,9.2
-11.3,-77.8,2023-01,PER,other_purse_seines,20,21.2448,20.14,33.12,28.8,9.1
-12.4,-77.1,2023-03,PER,other_purse_seines,1,5.46,11.01,11.57,17.52,7.0
-8.2,-79.3,2023-01,HND,other_purse_seines,1,4.29,11.5,9.87,106.44,8.6
-8.3,-79.4,2023-01,PER,purse_seines,1,0.74,12.1,8.66,9.55,6.7
-6.6,-81.0,2023-01,PER,purse_seines,2,3.02,9.37,5.96,14.33,7.5
-15.3,-77.7,2023-02,PER,pole_and_line,1,4.35,10.76,6.83,30.99,6.9
-7.4,-80.1,2023-03,PER,other_purse_seines,1,0.51,3.16,5.61,17.48,6.9
-12.0,-77.2,2023-03,PAN,inconclusive,1,2.27,6.24,8.69,10.08,7.1
-7.8,-79.8,2023-02,PER,purse_seines,1,4.05,6.4,3.17,18.25,7.4
-11.3,-77.9,2023-01,PER,purse_seines,1,0.13,8.04,8.65,3.25,6.8
-10.9,-78.3,2023-01,PER,other_purse_seines,2,1.22,6.26,5.06,20.55,7.4
-17.3,-71.8,2023-01,PER,other_purse_seines,1,1.27,8.88,11.31,26.41,7.5
-14.3,-76.9,2023-01,PER,fishing,1,5.53,10.74,7.74,32.47,7.7
-3.8,-81.9,2023-03,ECU,tuna_purse_seines,1,0.24,0.25,5.39,7.09,8.2
-14.9,-75.8,2023-01,PER,other_purse_seines,4,6.1,10.12,10.96,24.36,8.0
-9.5,-78.5,2023-01,PER,other_purse_seines,20,21.2448,30.87,24.08,125.08,9.0
-8.0,-79.8,2023-02,PER,other_purse_seines,5,9.72,15.56,14.04,28.77,7.8
-14.8,-77.1,2023-02,PER,tuna_purse_seines,1,2.72,0.0,0.0,24.92,7.4
-12.0,-77.6,2023-02,PER,purse_seines,1,1.83,9.46,9.98,31.01,6.9
-5.8,-81.2,2023-01,PER,pole_and_line,1,0.38,2.24,2.76,9.84,8.5
-8.1,-79.6,2023-01,PER,purse_seines,5,9.8,19.4,11.66,83.08,8.1
-7.4,-80.1,2023-02,PER,purse_seines,1,3.15,5.74,2.89,15.38,8.5
-9.2,-78.6,2023-02,PER,other_purse_seines,2,3.59,4.24,0.0,12.15,7.7
-7.6,-79.8,2023-01,PER,pole_and_line,1,2.3,9.13,10.23,37.06,6.7
-10.9,-77.9,2023-01,PER,other_purse_seines,31,21.2448,22.5,30.96,68.03,9.3
-7.7,-79.8,2023-01,HND,other_purse_seines,1,4.45,12.83,14.73,36.69,7.3
-6.7,-80.9,2023-01,PER,tuna_purse_seines,7,21.2448,25.05,31.04,177.14,9.4
-13.5,-76.2,2023-01,PER,pole_and_line,1,4.32,10.58,14.09,23.16,7.7
-7.9,-79.6,2023-02,PER,purse_seines,1,0.7,0.0,2.67,9.43,8.1
-10.1,-81.6,2023-02,PER,tuna_purse_seines,1,3.86,7.92,9.24,18.45,
-16.5,-77.1,2023-03,PER,tuna_purse_seines,1,0.14,1.74,0.0,9.66,7.1
-17.0,-78.2,2023-03,ECU,tuna_purse_seines,1,2.33,12.13,16.11,23.1,
-15.8,-78.0,2023-03,ECU,tuna_purse_seines,2,7.62,9.09,15.48,52.33,7.5
-12.0,-80.8,2023-02,ECU,tuna_purse_seines,1,0.26,3.23,3.29,17.19,7.0
-15.4,-77.7,2023-02,PER,other_purse_seines,16,21.2448,23.93,24.41,85.87,8.5
-9.6,-78.5,2023-02,PER,other_purse_seines,4,9.85,14.47,18.25,51.98,9.4
-11.2,-77.8,2023-01,AIA,purse_seines,1,4.15,8.75,5.44,14.08,8.2
-10.2,-78.2,2023-01,PER,purse_seines,2,2.12,10.27,13.66,24.67,8.2
-8.1,-79.8,2023-01,PER,other_purse_seines,1,1.84,8.32,8.22,36.3,7.0
-6.8,-80.3,2023-02,PER,purse_seines,3,7.03,5.72,4.15,38.9,7.5
-7.1,-79.8,2023-01,PER,purse_seines,1,1.1,11.91,15.12,11.97,7.5
-5.0,-81.9,2023-02,PER,other_purse_seines,1,5.99,10.81,13.02,43.5,7.4
-13.5,-76.2,2023-01,PER,other_purse_seines,10,7.12,15.82,17.11,42.09,10.7
-6.9,-80.4,2023-01,PER,tuna_purse_seines,1,0.42,2.98,10.91,9.08,6.9
-6.8,-82.1,2023-03,PER,other_purse_seines,1,2.01,8.84,6.43,13.86,7.6
-13.7,-78.2,2023-02,PER,other_purse_seines,3,4.54,8.39,4.46,58.28,
-7.0,-80.1,2023-01,PER,purse_seines,7,21.2448,26.04,32.85,106.63,9.7
-14.6,-78.0,2023-02,PER,tuna_purse_seines,1,4.75,8.59,2.78,31.27,7.8
-7.1,-81.4,2023-03,ECU,fishing,1,2.0,2.81,8.76,10.11,8.1
-14.5,-76.8,2023-03,PER,other_purse_seines,1,2.59,8.39,4.33,17.46,6.8
-6.6,-80.8,2023-01,PER,tuna_purse_seines,8,21.2448,28.61,35.03,37.63,8.6
-16.1,-77.9,2023-02,ECU,tuna_purse_seines,1,0.82,7.25,2.08,36.53,8.0
-16.5,-73.9,2023-03,PER,fishing,1,2.51,11.28,2.89,21.48,7.0
-5.5,-81.1,2023-01,PER,other_purse_seines,4,5.31,13.52,17.23,49.82,7.3
-10.3,-78.3,2023-01,PER,purse_seines,2,2.57,8.34,8.84,25.36,7.4
-12.2,-78.6,2023-03,PER,other_purse_seines,1,1.92,9.89,10.26,13.79,8.6
-16.2,-77.8,2023-02,ECU,tuna_purse_seines,1,3.02,7.91,5.61,17.53,
-14.0,-79.9,2023-02,PER,tuna_purse_seines,1,0.45,7.99,0.0,5.42,7.1
-8.0,-79.6,2023-01,PER,other_purse_seines,20,21.2448,27.0,31.6,197.97,
-12.6,-77.0,2023-01,PER,purse_seines,4,6.72,4.68,4.31,31.21,7.6
-9.8,-78.4,2023-01,PER,other_purse_seines,57,21.2448,24.68,26.91,69.41,11.6
-14.9,-75.6,2023-02,PER,other_purse_seines,2,1.49,2.05,0.0,14.19,7.2
-8.4,-79.0,2023-02,,other_purse_seines,1,1.21,3.57,3.78,5.6,9.4
-7.5,-79.7,2023-01,PER,tuna_purse_seines,8,14.27,19.14,16.99,49.65,8.6
-9.2,-78.8,2023-01,AIA,purse_seines,1,6.7,11.76,14.96,58.77,8.0
-11.9,-77.3,2023-01,PER,other_purse_seines,29,21.2448,29.36,27.54,139.1,9.5
-8.2,-79.5,2023-01,AIA,purse_seines,1,0.53,0.7,8.81,9.96,7.0
-6.6,-80.5,2023-01,PER,pole_and_line,1,3.48,6.17,0.0,42.75,7.6
-14.9,-77.1,2023-03,PER,other_purse_seines,1,0.17,6.74,12.28,3.3,6.7
